house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
成华-八里小区-中铁二局玛塞城,110.32㎡,东南,4室0厅4卫,中楼层（33层）,1000 元/月,CD2815317902629011456,2021-06-28,104.108732,30.68932,合租,//权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:04:54,成都
成华-八里小区-东晖花园,87.43㎡,东,2室2厅1卫,中楼层（7层）,1900 元/月,CD2819691135797575680,2021-06-30,104.115091,30.688035,整租,//权属核验/新上/,无,租用车位,民水,民电,有,自采暖,2021-07-03 13:05:00,成都
成华-东客站-新里柏仕公馆,139.48㎡,东南,3室1厅1卫,低楼层（31层）,4000 元/月,CD2732585216283000832,2021-06-18,104.155775,30.639311,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:05:07,成都
成华-东客站-佳年华广场一期,40.92㎡,南,1室1厅1卫,中楼层（33层）,2480 元/月,CD2806539807500025856,2021-06-19,104.13823273898,30.63345172047,整租,/权属核验/公寓/精装/押一付一/随时看房/,有,租用车位,商水,商电,无,自采暖,2021-07-03 13:05:14,成都
成华-东客站-新里柏仕公馆,85.93㎡,西,3室2厅1卫,低楼层（32层）,2600 元/月,CD2734040496787177472,2021-06-27,104.155775,30.639311,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:05:17,成都
成华-东客站-新里柏仕公馆,85.93㎡,东北,3室2厅1卫,高楼层（32层）,2600 元/月,CD2768095504632905728,2021-06-22,104.155775,30.639311,整租,//权属核验/近地铁/精装/随时看房/,有,免费使用,民水,民电,有,自采暖,2021-07-03 13:05:22,成都
成华-东客站-蓝润东悦荟,28.76㎡,东南,1室1厅1卫,中楼层（31层）,1600 元/月,CD2784162985692897280,2021-07-01,104.142664,30.632828,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:05:28,成都
成华-新华公园-蜜城(双林南支路),63.76㎡,南,2室1厅1卫,低楼层（22层）,2700 元/月,CD2821027647419850752,2021-07-01,104.11885729805,30.654509212093,整租,/权属核验/新上/公寓/近地铁/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2021-07-03 13:05:35,成都
成华-东客站-新里柏仕公馆,89.13㎡,东北,2室2厅1卫,高楼层（32层）,2500 元/月,CD2793563949444890624,2021-06-30,104.155775,30.639311,整租,//权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:05:42,成都
成华-东客站-新里柏仕公馆,86.50㎡,东,3室2厅1卫,中楼层（32层）,2500 元/月,CD2794198877765369856,2021-07-02,104.155775,30.639311,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:05:46,成都
成华-东客站-新里柏仕公馆,145.56㎡,东南,4室2厅2卫,高楼层（31层）,4300 元/月,CD2803515538205319168,2021-06-26,104.155775,30.639311,整租,/权属核验/近地铁/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:05:55,成都
成华-东客站-佳年华广场二期,40.00㎡,西南,1室0厅1卫,中楼层（31层）,1500 元/月,CD2805762669121388544,2021-07-01,104.138182,30.633586,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2021-07-03 13:06:01,成都
成华-东客站-佳年华广场一期,55.85㎡,南,1室1厅1卫,低楼层（33层）,1500 元/月,CD2685576904245264384,2021-06-26,104.137945,30.634525,整租,/权属核验/近地铁/随时看房/,有,租用车位,商水,商电,无,暂无数据,2021-07-03 13:06:04,成都
成华-建设路-八二新区,12.00㎡,南,4室1厅1卫,中楼层（7层）,700 元/月,CD2805901488461709312,2021-07-01,104.10888084637,30.671227328988,合租,/权属核验/公寓/近地铁/精装/独立阳台/随时看房/,无,租用车位,民水,民电,有,自采暖,2021-07-03 13:06:11,成都
成华-东客站-新里柏仕公馆,52.09㎡,东南,1室2厅1卫,高楼层（32层）,2000 元/月,CD2763077438178607104,2021-06-21,104.155775,30.639311,整租,//权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:06:17,成都
成华-东郊记忆-电建地产洺悦锦园,142.00㎡,东南,4室1厅2卫,中楼层（31层）,7800 元/月,CD2819640071924490240,2021-06-29,104.12790942448,30.677171600254,整租,/权属核验/新上/公寓/近地铁/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-03 13:06:25,成都
成华-东客站-新里柏仕公馆,89.13㎡,西南,2室2厅1卫,中楼层（25层）,2500 元/月,CD2766591304795701248,2021-06-27,104.155775,30.639311,整租,/权属核验/,有,租用车位,民水,民电,有,自采暖,2021-07-03 13:06:34,成都
成华-东客站-佳年华广场二期,42.08㎡,南,1室1厅1卫,低楼层（31层）,1900 元/月,CD2794917999264940032,2021-06-29,104.138182,30.633586,整租,/权属核验/近地铁/精装/随时看房/,有,租用车位,商水,商电,有,暂无数据,2021-07-03 13:06:36,成都
成华-东客站-梦魔方广场,40.00㎡,东南,1室1厅1卫,高楼层（33层）,1700 元/月,CD2797121346881470464,2021-06-26,104.145539,30.640102,整租,/权属核验/近地铁/精装/随时看房/,有,租用车位,商水,商电,无,暂无数据,2021-07-03 13:06:44,成都
成华-东客站-新里柏仕公馆,88.09㎡,南,2室1厅1卫,高楼层（32层）,2500 元/月,CD2811571031327129600,2021-06-27,104.155775,30.639311,整租,//权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:06:49,成都
成华-东客站-荣盛香榭兰庭一期,67.93㎡,东南,2室1厅1卫,低楼层（29层）,2600 元/月,CD2818019957244166144,2021-07-02,104.141004,30.630112,整租,//权属核验/新上/近地铁/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:06:54,成都
成华-东客站-佳年华广场一期,45.00㎡,东南,2室2厅1卫,低楼层（33层）,2200 元/月,CD2794269763675619328,2021-06-28,104.137945,30.634525,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:06:57,成都
成华-东客站-梦魔方广场,25.00㎡,东南,1室0厅1卫,高楼层（29层）,1800 元/月,CD2804401982604328960,2021-06-27,104.145539,30.640102,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:07:00,成都
成华-东郊记忆-电建地产洺悦锦园,142.00㎡,东南,4室1厅2卫,低楼层（48层）,7400 元/月,CD2819640072276811776,2021-06-29,104.12829226214,30.676570429133,整租,/权属核验/新上/公寓/近地铁/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-03 13:07:03,成都
成华-东客站-佳年华广场二期,42.00㎡,南,2室1厅1卫,中楼层（31层）,1800 元/月,CD2806598556898050048,2021-07-02,104.138182,30.633586,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2021-07-03 13:07:12,成都
成华-东郊记忆-电建地产洺悦锦园,142.00㎡,东南,4室1厅2卫,高楼层（48层）,7500 元/月,CD2819640070884573184,2021-06-29,104.12829226214,30.676570429133,整租,/权属核验/新上/公寓/近地铁/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-03 13:07:16,成都
成华-东客站-佳年华广场二期,79.00㎡,东,3室1厅1卫,低楼层（35层）,3600 元/月,CD2817965811212492800,2021-07-01,104.138182,30.633586,整租,/权属核验/新上/近地铁/精装/随时看房/,有,暂无数据,暂无数据,民电,有,暂无数据,2021-07-03 13:07:19,成都
成华-万年场-龙湖梵城,67.67㎡,东南,2室1厅1卫,高楼层（32层）,5000 元/月,CD2790403311583903744,2021-06-09,104.13024178482,30.670867626833,整租,/权属核验/公寓/近地铁/精装/随时看房/,无,租用车位,商水,商电,有,自采暖,2021-07-03 13:07:28,成都
成华-东客站-佳年华广场二期,75.00㎡,东,3室1厅1卫,低楼层（35层）,3200 元/月,CD2818106006922870784,2021-07-01,104.138182,30.633586,整租,//权属核验/新上/近地铁/精装/随时看房/,有,免费使用,暂无数据,民电,有,暂无数据,2021-07-03 13:07:35,成都
成华-东郊记忆-中南融创玖华台邸,48.00㎡,东北,2室1厅1卫,低楼层（28层）,3800 元/月,CD2813820649750142976,2021-06-21,104.12674895274,30.676499868436,整租,/权属核验/公寓/精装/随时看房/,无,免费使用,商水,商电,有,自采暖,2021-07-03 13:07:40,成都
成华-东客站-佳年华广场二期,39.14㎡,东,1室1厅1卫,低楼层（31层）,1888 元/月,CD2818967804651241472,2021-07-01,104.138182,30.633586,整租,/权属核验/新上/近地铁/精装/随时看房/,有,免费使用,商水,商电,有,暂无数据,2021-07-03 13:07:48,成都
成华-万年场-龙湖梵城,157.80㎡,东南,4室2厅2卫,高楼层（46层）,12000 元/月,CD2805816276352499712,2021-06-21,104.12979400585,30.67069329302,整租,/权属核验/公寓/近地铁/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,自采暖,2021-07-03 13:07:52,成都
成华-龙潭寺-华宇旭辉锦绣广场,39.04㎡,南,1室1厅1卫,中楼层（34层）,1400 元/月,CD2694893535844368384,2021-06-27,104.170664,30.709361,整租,/权属核验/精装/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:07:55,成都
成华-万年场-龙湖梵城,135.81㎡,东南,4室2厅2卫,中楼层（46层）,11500 元/月,CD2712305155969392640,2021-06-15,104.12979400585,30.67069329302,整租,/权属核验/公寓/近地铁/精装/双卫生间/随时看房/,无,租用车位,民水,民电,有,集中供暖,2021-07-03 13:08:04,成都
成华-理工大-蓝润v客尚东一期,103.13㎡,东南,5室1厅2卫,中楼层（34层）,2700 元/月,CD2697004184024662016,2021-06-27,104.16650007217,30.69283891578,整租,/权属核验/双卫生间/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-03 13:08:07,成都
成华-SM广场-时光荟,37.93㎡,东南,1室1厅1卫,中楼层（29层）,4000 元/月,CD2804898898584813568,2021-06-09,104.1217206341,30.68269274743,整租,/权属核验/公寓/精装/随时看房/,无,免费使用,商水,商电,有,自采暖,2021-07-03 13:08:16,成都
成华-龙潭寺-华宇旭辉锦绣广场,40.00㎡,东南,1室1厅1卫,高楼层（34层）,1500 元/月,CD2695548413608460288,2021-06-27,104.170664,30.709361,整租,/权属核验/精装/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:08:20,成都
成华-万年场-龙湖梵城,67.67㎡,东南,2室2厅1卫,中楼层（32层）,5800 元/月,CD2809456901304631296,2021-06-21,104.13086596254,30.670824399181,整租,/权属核验/公寓/近地铁/精装/随时看房/,有,租用车位,商水,商电,有,自采暖,2021-07-03 13:08:26,成都
成华-万年场-阳光100米娅中心一期,55.90㎡,东,1室1厅1卫,中楼层（27层）,2000 元/月,CD2702810656469417984,2021-06-27,104.149977,30.644873,整租,/权属核验/近地铁/精装/,有,租用车位,民水,民电,有,自采暖,2021-07-03 13:08:28,成都
成华-建设路-太阳公元二期,119.40㎡,东南,3室2厅2卫,中楼层（31层）,6000 元/月,CD2698369846697000960,2021-06-27,104.109758,30.678657,整租,/权属核验/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-03 13:08:31,成都
成华-龙潭寺-保利林语溪二期,105.00㎡,东南,3室1厅2卫,高楼层（28层）,2000 元/月,CD2611613501885513728,2021-06-30,104.191258,30.703861,整租,/权属核验/精装/双卫生间/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-03 13:08:34,成都
成华-龙潭寺-华宇旭辉锦绣广场,56.43㎡,南,2室1厅1卫,低楼层（34层）,1616 元/月,CD2601382661448802304,2021-06-27,104.170664,30.709361,整租,/权属核验/随时看房/,无,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:08:36,成都
成华-万年场-优品星座,52.44㎡,南,1室1厅1卫,高楼层（7层）,1100 元/月,CD2397671580487925760,2021-06-27,104.146584,30.649038,整租,/权属核验/近地铁/,有,暂无数据,商水,商电,有,自采暖,2021-07-03 13:08:44,成都
成华-新华公园-成发紫悦府,101.00㎡,东南,3室1厅2卫,低楼层（30层）,6300 元/月,CD2816707858308005888,2021-06-25,104.11684892597,30.651609445936,整租,/权属核验/公寓/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-03 13:08:48,成都
成华-东郊记忆-上寓,40.23㎡,东南,1室0厅1卫,低楼层（22层）,1200 元/月,CD2404184936493367296,2021-06-24,104.13863,30.681301,整租,/权属核验/近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-03 13:08:55,成都
成华-新华公园-成发紫悦府,101.00㎡,东南,3室1厅2卫,高楼层（30层）,6600 元/月,CD2816707856580493312,2021-06-25,104.11684892597,30.651609445936,整租,/权属核验/公寓/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-03 13:09:00,成都
成华-万年场-优品尚东,95.73㎡,南,2室1厅1卫,中楼层（16层）,2200 元/月,CD2761449952453869568,2021-07-03,104.146402,30.64856,整租,//权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:09:05,成都
成华-东郊记忆-中南融创玖华台邸,48.00㎡,东南南,2室1厅1卫,中楼层（28层）,2500 元/月,CD2814333348594589696,2021-06-27,104.126334,30.675442,整租,/权属核验/精装/随时看房/,无,暂无数据,商水,商电,有,暂无数据,2021-07-03 13:09:09,成都
成华-驷马桥-金科中心,48.20㎡,东南,1室0厅1卫,高楼层（20层）,1450 元/月,CD2814323199989522432,2021-06-27,104.110547,30.72253,整租,/权属核验/近地铁/随时看房/,有,暂无数据,商水,商电,有,自采暖,2021-07-03 13:09:13,成都
成华-万年场-阳光100米娅中心一期,91.96㎡,东,3室1厅1卫,低楼层（27层）,2800 元/月,CD2805695217020715008,2021-07-01,104.149977,30.644873,整租,/权属核验/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-03 13:09:17,成都
成华-万年场-上城国际,107.88㎡,东南,3室1厅1卫,中楼层（33层）,3000 元/月,CD2805869588054032384,2021-06-27,104.143449,30.677787,整租,/权属核验/近地铁/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-03 13:09:26,成都
成华-成渝立交-首创国际城二期,72.74㎡,南,2室1厅1卫,低楼层（39层）,2400 元/月,CD2805859424626294784,2021-06-27,104.158896,30.637488,整租,//权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-03 13:09:30,成都
成华-龙潭寺-华宇旭辉锦绣广场,40.00㎡,东南,1室1厅1卫,低楼层（34层）,1500 元/月,CD2744788886310879232,2021-06-27,104.170664,30.709361,整租,/权属核验/精装/随时看房/,有,租用车位,商水,商电,无,暂无数据,2021-07-03 13:09:35,成都
成华-东郊记忆-中南融创玖华台邸,49.00㎡,东南,2室1厅1卫,中楼层（28层）,3800 元/月,CD2816491058223906816,2021-06-25,104.12674895274,30.676499868436,整租,/权属核验/公寓/精装/随时看房/,无,免费使用,商水,商电,有,自采暖,2021-07-03 13:09:38,成都
成华-成渝立交-万科金库,51.52㎡,南,1室0厅1卫,中楼层（20层）,2700 元/月,CD2743978634774847488,2021-06-26,104.159838,30.633119,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,自采暖,2021-07-03 13:09:46,成都
成华-新华公园-成发紫悦府,101.00㎡,东南,3室1厅2卫,高楼层（30层）,6500 元/月,CD2816707857763287040,2021-06-25,104.11684892597,30.651609445936,整租,/权属核验/公寓/精装/双卫生间/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-03 13:09:55,成都
成华-动物园-蓝光富丽花城,40.00㎡,东,1室1厅1卫,低楼层（18层）,1200 元/月,CD2745006361795903488,2021-06-27,104.119201,30.722007,整租,//权属核验/随时看房/,有,租用车位,民水,民电,有,自采暖,2021-07-03 13:10:01,成都
成华-万年场-蓝光东方天地,48.68㎡,东南,1室1厅1卫,低楼层（20层）,4000 元/月,CD2745025155423010816,2021-06-27,104.13628,30.665429,整租,/权属核验/近地铁/精装/随时看房/,有,租用车位,商水,商电,有,自采暖,2021-07-03 13:10:08,成都
成华-东郊记忆-红枫岭三期,31.68㎡,东,1室0厅0卫,地下室,350 元/月,CD2744077105607753728,2021-06-27,104.132696,30.678172,整租,/权属核验/近地铁/,有,暂无数据,商水,商电,无,自采暖,2021-07-03 13:10:13,成都
成华-八里小区-碧桂园中环荟,52.66㎡,东南,1室1厅1卫,低楼层（30层）,1800 元/月,CD2763902814592696320,2021-06-27,104.122566,30.693362,整租,/权属核验/精装/随时看房/,有,租用车位,商水,商电,有,暂无数据,2021-07-03 13:10:18,成都
成华-万年场-龙湖梵城,83.00㎡,东南,3室1厅1卫,中楼层（32层）,6000 元/月,CD2790418198922018816,2021-06-10,104.13024178482,30.670867626833,整租,/权属核验/公寓/近地铁/精装/随时看房/,无,租用车位,商水,商电,有,自采暖,2021-07-03 13:10:25,成都
成华-八里小区-上行东方,121.39㎡,东南,3室1厅2卫,低楼层（18层）,3000 元/月,CD2812309937089421312,2021-06-25,104.119772,30.693906,整租,/权属核验/近地铁/双卫生间/,有,暂无数据,民水,民电,有,自采暖,2021-07-03 13:10:34,成都
成华-万年场-龙湖梵城,67.67㎡,东南,2室1厅1卫,高楼层（32层）,5000 元/月,CD2790397749860761600,2021-06-09,104.13024178482,30.670867626833,整租,/权属核验/公寓/近地铁/精装/随时看房/,无,租用车位,商水,商电,有,自采暖,2021-07-03 13:10:36,成都
成华-理工大-龙光世纪中心,28.87㎡,南,1室0厅1卫,高楼层（36层）,1500 元/月,CD2765951937987231744,2021-06-27,104.151519,30.687701,整租,/权属核验/近地铁/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-03 13:10:44,成都
成华-万年场-龙湖梵城,67.67㎡,东南,2室1厅1卫,高楼层（32层）,5000 元/月,CD2790401644071239680,2021-06-09,104.13024178482,30.670867626833,整租,/权属核验/公寓/近地铁/精装/随时看房/,无,租用车位,商水,商电,有,自采暖,2021-07-03 13:10:51,成都
成华-万年场-成华奥园广场三期,52.87㎡,东南,2室1厅1卫,高楼层（23层）,2600 元/月,CD2767214140140290048,2021-06-27,104.13444,30.664213,整租,/权属核验/近地铁/精装/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:10:58,成都
成华-驷马桥-瑞祥商厦,120.00㎡,南,1室1厅0卫,高楼层（15层）,3200 元/月,CD2820260936231952384,2021-07-01,104.106343,30.704806,整租,/权属核验/新上/近地铁/随时看房/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2021-07-03 13:11:01,成都
成华-动物园-城投置地梧桐栖,92.00㎡,南,3室2厅1卫,中楼层（16层）,1700 元/月,CD2812394046960975872,2021-06-25,104.134712,30.708606,整租,/权属核验/精装/随时看房/,无,租用车位,民水,民电,有,暂无数据,2021-07-03 13:11:08,成都
成华-驷马桥-上行锦绣,102.35㎡,南,3室2厅2卫,高楼层（21层）,3000 元/月,CD2813023226374914048,2021-06-26,104.102074,30.716836,整租,//权属核验/近地铁/精装/双卫生间/,有,租用车位,民水,民电,有,自采暖,2021-07-03 13:11:10,成都
成华-新华公园-成发紫东阳光,74.76㎡,东南,3室1厅1卫,低楼层（31层）,3000 元/月,CD2812935023542403072,2021-06-27,104.117795,30.651768,整租,/权属核验/业主自荐/近地铁/,有,暂无数据,民水,民电,有,暂无数据,2021-07-03 13:11:17,成都
成华-理工大-中国铁建广场,34.00㎡,东北,1室1厅1卫,中楼层（24层）,1725 元/月,CD2697729645792731136,2021-07-01,104.14921936614,30.685944116473,整租,/权属核验/公寓/近地铁/精装/押一付一/随时看房/,有,租用车位,商水,商电,有,暂无数据,2021-07-03 13:11:21,成都
成华-万年场-成华奥园广场三期,31.00㎡,东南,1室1厅1卫,高楼层（23层）,2500 元/月,CD2813101702507397120,2021-06-30,104.13444,30.664213,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-03 13:11:29,成都
成华-理工大-中国铁建广场,30.00㎡,东北,1室1厅1卫,中楼层（24层）,1925 元/月,CD2697745205427175424,2021-07-01,104.14921936614,30.685944116473,整租,/权属核验/公寓/近地铁/精装/押一付一/随时看房/,有,租用车位,商水,商电,有,集中供暖,2021-07-03 13:11:37,成都
成华-新华公园-新鸿一区,63.90㎡,东南南,2室1厅1卫,低楼层（6层）,2700 元/月,CD2812876427866161152,2021-06-29,104.114171,30.664377,整租,/权属核验/近地铁/,无,暂无数据,民水,民电,有,自采暖,2021-07-03 13:11:43,成都
成华-东郊记忆-上寓,38.01㎡,东北,1室0厅1卫,高楼层（22层）,1600 元/月,CD2812939068882042880,2021-06-27,104.13863,30.681301,整租,/权属核验/近地铁/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2021-07-03 13:11:46,成都
成华-新华公园-新华社区,51.30㎡,南,2室1厅1卫,低楼层（7层）,2500 元/月,CD2768705021888970752,2021-06-20,104.117241,30.661422,整租,/权属核验/近地铁/,无,暂无数据,民水,民电,有,自采暖,2021-07-03 13:11:51,成都
成华-八里小区-碧桂园中环荟,53.00㎡,南,1室1厅1卫,中楼层（30层）,2500 元/月,CD2768845538521513984,2021-07-01,104.122566,30.693362,整租,/权属核验/近地铁/精装/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2021-07-03 13:11:56,成都
