house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
武侯-簇桥-西派城D区,228.70㎡,南,5室2厅3卫,高楼层（9层）,11000 元/月,CD2790366705753530368,2021-07-02,103.98953,30.618675,整租,/权属核验/精装/,无,暂无数据,暂无数据,暂无数据,有,暂无数据,2021-07-02 19:14:36,成都
武侯-武侯立交-置信巴厘岛A区,86.58㎡,东南,3室1厅1卫,低楼层（13层）,3000 元/月,CD2821107322762838016,2021-07-02,104.007702,30.634621,整租,//权属核验/新上/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:14:45,成都
武侯-簇桥-七里晓月,117.58㎡,南,3室1厅1卫,中楼层（13层）,3200 元/月,CD2800922470608551936,2021-06-30,103.989906,30.615323,整租,/权属核验/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:14:52,成都
武侯-簇桥-西派城A区,146.21㎡,南,4室2厅2卫,低楼层（13层）,4300 元/月,CD2808487316522811392,2021-06-27,103.99055,30.621311,整租,//权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:14:59,成都
武侯-簇桥-新希望锦悦楠庭,110.61㎡,南,3室2厅2卫,中楼层（7层）,3700 元/月,CD2818159023713419264,2021-06-29,103.970471,30.618072,整租,/权属核验/业主自荐/新上/近地铁/精装/双卫生间/,有,暂无数据,暂无数据,暂无数据,有,暂无数据,2021-07-02 19:15:05,成都
武侯-簇桥-绿地圣路易名邸二期,89.32㎡,南,2室2厅1卫,中楼层（12层）,3100 元/月,CD2818910928094380032,2021-07-01,103.990194,30.611737,整租,//权属核验/新上/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:15:10,成都
武侯-高升桥-高升桥北街2号,78.09㎡,东南,2室2厅1卫,中楼层（7层）,2600 元/月,CD2674427917089644544,2021-06-27,104.048356,30.642708,整租,//权属核验/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:15:17,成都
武侯-高升桥-锦阳阁,210.97㎡,东南,3室3厅2卫,中楼层（7层）,1200 元/月,CD2706497630502133760,2021-06-30,104.045778,30.642456,合租,/权属核验/近地铁/随时看房/,无,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:15:23,成都
武侯-高升桥-左邻右舍,50.53㎡,东南,2室1厅1卫,高楼层（18层）,2500 元/月,CD2789942262153347072,2021-06-27,104.04266541,30.64127153,整租,/权属核验/近地铁/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:15:28,成都
武侯-高升桥-左邻右舍,64.23㎡,东南,2室1厅1卫,中楼层（18层）,2800 元/月,CD2790468874712121344,2021-06-27,104.04266541,30.64127153,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:15:35,成都
武侯-高升桥-红牌楼北街17号,91.10㎡,东,2室1厅1卫,高楼层（7层）,2200 元/月,CD2807352087192027136,2021-06-27,104.04194021,30.641056,整租,/,无,暂无数据,暂无数据,暂无数据,有,自采暖,2021-07-02 19:15:42,成都
武侯-高升桥-高升瑞景,54.41㎡,东北,1室1厅1卫,高楼层（20层）,2300 元/月,CD2816704878447951872,2021-06-26,104.04915,30.645065,整租,/权属核验/近地铁/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:15:45,成都
武侯-高升桥-风尚国际,123.50㎡,东,3室1厅2卫,高楼层（15层）,4500 元/月,CD2816780200816148480,2021-06-27,104.04722099,30.64008839,整租,/权属核验/新上/近地铁/双卫生间/,有,租用车位,民水,民电,有,自采暖,2021-07-02 19:15:48,成都
武侯-高升桥-营盛大厦,45.23㎡,南,1室1厅1卫,中楼层（12层）,2800 元/月,CD2817531542506061824,2021-06-27,104.043446,30.638303,整租,/权属核验/新上/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:15:51,成都
武侯-高升桥-营盛大厦,41.00㎡,东南,2室0厅1卫,高楼层（12层）,2800 元/月,CD2819483507381256192,2021-07-01,104.043446,30.638303,整租,/权属核验/新上/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:15:58,成都
武侯-高升桥-成都A区,38.33㎡,东,1室0厅0卫,地下室（21层）,320 元/月,CD2820321369332383744,2021-06-30,104.046995,30.64458,整租,/权属核验/新上/近地铁/,无,暂无数据,商水,商电,无,自采暖,2021-07-02 19:16:04,成都
武侯-高升桥-罗浮世家一期,202.68㎡,南,4室2厅2卫,低楼层（15层）,5000 元/月,CD2738384874779459584,2021-06-27,104.044692,30.643764,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,租用车位,民水,暂无数据,有,自采暖,2021-07-02 19:16:07,成都
武侯-高升桥-城南商住楼,109.68㎡,西,3室2厅1卫,中楼层（7层）,2600 元/月,CD2754483941967659008,2021-06-27,104.04103146,30.64377794,整租,/权属核验/近地铁/精装/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:16:11,成都
武侯-高升桥-高升桥北街6号,107.00㎡,东南,2室2厅1卫,中楼层（7层）,2200 元/月,CD2796511035358445568,2021-06-27,104.04661,30.643691,整租,/权属核验/近地铁/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:16:19,成都
武侯-高升桥-高升桥北街6号,84.95㎡,南,2室1厅1卫,中楼层（7层）,2100 元/月,CD2807113403141718016,2021-06-27,104.04661,30.643691,整租,/权属核验/,无,租用车位,民水,民电,有,自采暖,2021-07-02 19:16:24,成都
武侯-高升桥-高升瑞景,54.71㎡,东,2室1厅1卫,低楼层（20层）,2300 元/月,CD2808003810361090048,2021-06-30,104.04915,30.645065,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:16:29,成都
武侯-高升桥-川航佳园,68.66㎡,东南,2室2厅1卫,中楼层（7层）,2500 元/月,CD2818072231996309504,2021-06-29,104.043931,30.637372,整租,//权属核验/新上/近地铁/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:16:31,成都
武侯-丽都-置信丽都花园A区,180.38㎡,东南,4室2厅2卫,高楼层（7层）,3700 元/月,CD2641379578559332352,2021-06-27,104.041302,30.636649,整租,/权属核验/近地铁/双卫生间/随时看房/,无,租用车位,民水,民电,有,自采暖,2021-07-02 19:16:40,成都
武侯-丽都-置信丽都花园C区,226.00㎡,东南,4室2厅2卫,低楼层（14层）,5000 元/月,CD2740442126583611392,2021-06-27,104.039399,30.633612,整租,/权属核验/双卫生间/随时看房/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:16:45,成都
武侯-丽都-优地B区,82.68㎡,东南,2室1厅1卫,低楼层（17层）,1100 元/月,CD2791270416357007360,2021-06-26,104.034736,30.637919,合租,//权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:16:47,成都
武侯-丽都-天邑华庭,74.79㎡,东南,2室1厅1卫,中楼层（6层）,2500 元/月,CD2792718224431783936,2021-06-30,104.02672802,30.62949496,整租,//权属核验/近地铁/精装/,无,租用车位,民水,民电,有,自采暖,2021-07-02 19:16:50,成都
武侯-丽都-拉萨安居苑,137.87㎡,东南,2室1厅2卫,低楼层（7层）,2600 元/月,CD2797106994417238016,2021-06-27,104.0342314,30.63485804,整租,/权属核验/近地铁/双卫生间/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:16:56,成都
武侯-丽都-幸福时光,35.00㎡,东南,1室0厅1卫,高楼层（12层）,1700 元/月,CD2816700505592430592,2021-06-27,104.038514,30.632458,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:17:00,成都
武侯-丽都-下一站都市,80.00㎡,东南,3室1厅1卫,中楼层（17层）,2800 元/月,CD2816707979942821888,2021-06-27,104.028937,30.631708,整租,/权属核验/近地铁/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:17:06,成都
武侯-丽都-优客联邦一期,70.86㎡,东南,1室0厅1卫,中楼层（15层）,1600 元/月,CD2817488336166322176,2021-06-27,104.03824234,30.63947438,整租,/权属核验/新上/近地铁/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:17:09,成都
武侯-高升桥-广福桥街30号,71.97㎡,东南,1室1厅1卫,高楼层（7层）,900 元/月,CD2790526985066258432,2021-06-23,104.04365786,30.64358308,合租,/权属核验/近地铁/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:14,成都
武侯-高升桥-锦阳阁,183.72㎡,南,5室2厅2卫,高楼层（7层）,3500 元/月,CD2812897336949211136,2021-06-27,104.045778,30.642456,整租,//权属核验/近地铁/双卫生间/随时看房/,无,租用车位,民水,民电,有,自采暖,2021-07-02 19:17:21,成都
武侯-双楠-南村公寓,112.83㎡,东南南,3室1厅1卫,低楼层（7层）,3000 元/月,CD2758528302871486464,2021-06-27,104.029877,30.652202,整租,/权属核验/随时看房/,无,免费使用,民水,民电,有,自采暖,2021-07-02 19:17:26,成都
武侯-武侯立交-中海熙苑二期,94.53㎡,东,2室1厅1卫,中楼层（18层）,3000 元/月,CD2734628795293106176,2021-06-27,104.001943,30.644644,整租,/权属核验/精装/随时看房/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:17:30,成都
武侯-外双楠-鹭岛国际三期,132.36㎡,南,3室1厅2卫,高楼层（16层）,5000 元/月,CD2790695685811609600,2021-06-28,104.016718,30.652062,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:36,成都
武侯-棕北-保利中心,90.00㎡,南,3室1厅1卫,高楼层（38层）,5800 元/月,CD2743421890176483328,2021-06-19,104.077419,30.630663,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:42,成都
武侯-火车南站-魏玛国际,71.18㎡,南,2室1厅1卫,高楼层（31层）,3400 元/月,CD2818132970131963904,2021-06-29,104.088181,30.613135,整租,/权属核验/新上/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:17:45,成都
武侯-玉林-祥福苑(武侯),139.62㎡,南,3室2厅2卫,高楼层（22层）,3700 元/月,CD2813089580348350464,2021-06-27,104.071261,30.626888,整租,/权属核验/业主自荐/双卫生间/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:51,成都
武侯-桐梓林-上锦雅筑,118.14㎡,东南,2室1厅2卫,低楼层（17层）,2700 元/月,CD2815748341642559488,2021-06-29,104.065181,30.613967,整租,/权属核验/近地铁/双卫生间/随时看房/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:17:54,成都
武侯-川音-正黄上岭,62.79㎡,西,2室1厅1卫,高楼层（17层）,3200 元/月,CD2799438707365781504,2021-06-27,104.089655,30.645169,整租,/权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:17:57,成都
武侯-红牌楼-新界五期,107.08㎡,东南,3室2厅2卫,中楼层（7层）,4600 元/月,CD2815863259071528960,2021-06-29,104.022385,30.636128,整租,/权属核验/近地铁/精装/双卫生间/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:06,成都
武侯-川音-摩卡筑,58.30㎡,南,2室1厅1卫,高楼层（18层）,3000 元/月,CD2728937799444611072,2021-06-27,104.088119,30.644847,整租,/权属核验/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:18:13,成都
武侯-龙湾-泊景湾,88.15㎡,南,2室1厅1卫,中楼层（18层）,3000 元/月,CD2807982627959873536,2021-06-30,104.021252,30.659461,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:15,成都
武侯-玉林-玉洁东街4号,97.00㎡,南,2室1厅1卫,中楼层（6层）,2600 元/月,CD2805647542547644416,2021-06-28,104.07037882,30.62856539,整租,/权属核验/近地铁/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:23,成都
武侯-外双楠-丽景华庭二期,40.53㎡,南,1室1厅1卫,低楼层（16层）,2200 元/月,CD2803593148373139456,2021-06-27,104.017511,30.657217,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:26,成都
武侯-川大-川大华西新村十四宿舍,67.21㎡,南,2室1厅1卫,低楼层（7层）,2400 元/月,CD2787756255903481856,2021-06-27,104.094395,30.642108,整租,/权属核验/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:34,成都
武侯-新双楠-保利花园二期,131.12㎡,东,4室1厅2卫,高楼层（17层）,4500 元/月,CD2679822736682909696,2021-06-30,103.999587,30.627082,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,免费使用,民水,民电,有,自采暖,2021-07-02 19:18:38,成都
武侯-棕北-人民南路四段9号院,139.94㎡,南,3室1厅2卫,中楼层（7层）,3500 元/月,CD2728394696358363136,2021-07-02,104.079191,30.638264,整租,/权属核验/近地铁/双卫生间/随时看房/,无,租用车位,民水,民电,有,暂无数据,2021-07-02 19:18:40,成都
武侯-棕北-棕竹街3号,65.00㎡,南,2室1厅1卫,高楼层（6层）,2900 元/月,CD2764467129766903808,2021-06-27,104.081565,30.633497,整租,/权属核验/精装/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:49,成都
武侯-五大花园-中央花园四期,140.00㎡,南北,3室2厅1卫,中楼层（5层）,2700 元/月,CD2792585061084430336,2021-06-27,104.005587,30.649391,整租,/权属核验/精装/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:52,成都
武侯-武侯立交-中海熙苑二期,74.68㎡,东南,2室1厅1卫,中楼层（18层）,2400 元/月,CD2815993662004273152,2021-06-27,104.001943,30.644644,整租,/权属核验/精装/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:18:58,成都
武侯-丽都-优客联邦一期,52.57㎡,东南,2室1厅1卫,中楼层（16层）,2700 元/月,CD2773193127203717120,2021-06-27,104.03824234,30.63947438,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:19:05,成都
武侯-龙湾-泊景湾,118.81㎡,南,3室2厅2卫,高楼层（18层）,3900 元/月,CD2618290274619113472,2021-07-01,104.021252,30.659461,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:19:09,成都
武侯-桐梓林-芳草地,112.01㎡,南,3室2厅2卫,中楼层（7层）,4000 元/月,CD2769599261728309248,2021-07-02,104.070411,30.61991,整租,/权属核验/精装/双卫生间/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:19:14,成都
武侯-高升桥-成都A区,65.19㎡,南,2室1厅1卫,高楼层（21层）,3000 元/月,CD2815296216491884544,2021-06-27,104.046995,30.64458,整租,/权属核验/近地铁/,有,租用车位,民水,民电,有,暂无数据,2021-07-02 19:19:16,成都
武侯-航空路-丰德万瑞中心,112.46㎡,北,1室1厅1卫,高楼层（25层）,8500 元/月,CD2678955668660568064,2021-06-27,104.078115,30.621786,整租,/权属核验/近地铁/精装/随时看房/,有,租用车位,民水,民电,无,自采暖,2021-07-02 19:19:25,成都
武侯-双楠-巴黎阳光,141.36㎡,东西,3室2厅2卫,低楼层（11层）,4000 元/月,CD2818221807847882752,2021-06-28,104.039857,30.646755,整租,/权属核验/新上/近地铁/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:19:28,成都
