house_address,house_rental_area,house_orientation,house_layout,house_floor,house_rental_price,house_id,house_update_time,house_longitude,house_latitude,house_rental_method,house_tag,house_elevator,house_parking,house_water,house_electricity,house_gas,house_heating,create_time,city
高新西-高新西-龙湖时代天街,90.62㎡,东南,3室2厅2卫,高楼层（30层）,2800 元/月,CD2794941494304448512,2021-06-30,103.928587,30.76087,整租,//权属核验/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:13:33,成都
高新西-高新西-龙湖时代天街,119.00㎡,东南,3室1厅2卫,低楼层（30层）,3500 元/月,CD2688471942746611712,2021-06-27,103.928587,30.76087,整租,//权属核验/精装/双卫生间/随时看房/,有,免费使用,民水,民电,有,暂无数据,2021-07-02 19:13:40,成都
高新西-中海国际-橙郡二期,89.00㎡,东南,2室2厅1卫,低楼层（17层）,2000 元/月,CD2799998724267851776,2021-06-28,103.985238,30.723716,整租,//权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:13:46,成都
高新西-中海国际-林庭叠院,120.44㎡,南,3室2厅2卫,中楼层（9层）,4200 元/月,CD2791130375139622912,2021-06-27,103.978178,30.731136,整租,/权属核验/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:13:51,成都
高新西-中海国际-保利香槟国际,84.58㎡,西南,2室1厅1卫,中楼层（16层）,3200 元/月,CD2726101900486787072,2021-06-24,103.982805,30.738955,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:13:55,成都
高新西-中海国际-保利香槟国际,77.41㎡,东南,2室1厅1卫,中楼层（16层）,3000 元/月,CD2805766236795830272,2021-06-28,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:14:01,成都
高新西-高新西-龙城高新天地,38.00㎡,东南,1室1厅1卫,中楼层（19层）,1300 元/月,CD2791871019869552640,2021-06-27,103.970359,30.753756,整租,/权属核验/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:14:08,成都
高新西-高新西-金辉悦府,71.73㎡,东南,2室1厅1卫,高楼层（18层）,2300 元/月,CD2794990613102608384,2021-06-29,103.968904,30.750963,整租,/权属核验/业主自荐/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:14:15,成都
高新西-中海国际-橙郡二期,84.00㎡,东南,2室1厅1卫,高楼层（17层）,2500 元/月,CD2728232999681802240,2021-07-01,103.985238,30.723716,整租,/权属核验/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:14:19,成都
高新西-中海国际-橙郡一期,119.28㎡,东南,3室2厅2卫,高楼层（17层）,3400 元/月,CD2729517855212314624,2021-06-30,103.98703,30.724793,整租,/权属核验/精装/双卫生间/,有,免费使用,民水,民电,有,自采暖,2021-07-02 19:14:23,成都
高新西-中海国际-保利香槟国际,45.54㎡,西南,1室0厅1卫,高楼层（9层）,2400 元/月,CD2807922710582132736,2021-06-25,103.982805,30.738955,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:14:32,成都
高新西-中海国际-保利香槟国际,46.00㎡,东南,1室1厅1卫,中楼层（9层）,1300 元/月,CD2731932164878254080,2021-06-30,103.982805,30.738955,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:14:35,成都
高新西-中海国际-保利香槟国际,64.74㎡,东北,2室1厅2卫,高楼层（9层）,2700 元/月,CD2731207934498848768,2021-06-26,103.982805,30.738955,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:14:44,成都
高新西-中海国际-保利香槟国际,41.00㎡,西南,1室1厅1卫,高楼层（9层）,1300 元/月,CD2795578342785957888,2021-06-26,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,无,暂无数据,2021-07-02 19:14:51,成都
高新西-高新西-芙华金色海伦,91.85㎡,东南,3室2厅1卫,高楼层（10层）,2200 元/月,CD2795643126688260096,2021-06-30,103.971807,30.749197,整租,/权属核验/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:14:55,成都
高新西-中海国际-保利香槟国际,83.61㎡,西南,2室1厅1卫,低楼层（16层）,2800 元/月,CD2807830334937776128,2021-06-28,103.982805,30.738955,整租,/权属核验/近地铁/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:15:04,成都
高新西-高新西-龙湖时代天街,105.00㎡,东,3室1厅2卫,高楼层（29层）,3000 元/月,CD2809950144685424640,2021-06-27,103.928587,30.76087,整租,/权属核验/精装/双卫生间/随时看房/,有,免费使用,民水,民电,有,暂无数据,2021-07-02 19:15:08,成都
高新西-中海国际-保利香槟国际,102.00㎡,东南,3室2厅2卫,低楼层（16层）,4500 元/月,CD2809524452348395520,2021-06-26,103.982805,30.738955,整租,/权属核验/近地铁/精装/双卫生间/,有,免费使用,民水,民电,有,暂无数据,2021-07-02 19:15:12,成都
高新西-中海国际-新希望皇冠国际,9.00㎡,北,4室1厅2卫,低楼层（32层）,690 元/月,CD2675347028355055616,2021-05-19,103.97800737529,30.733228228006,合租,/权属核验/公寓/精装/随时看房/,有,免费使用,民水,民电,有,集中供暖,2021-07-02 19:15:21,成都
高新西-中海国际-保利香槟国际,45.00㎡,南,1室0厅1卫,中楼层（9层）,1300 元/月,CD2737668550822207488,2021-06-15,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,商水,商电,有,暂无数据,2021-07-02 19:15:26,成都
高新西-中海国际-新希望皇冠国际,26.00㎡,北,4室1厅2卫,低楼层（32层）,1100 元/月,CD2675347041919705088,2021-05-19,103.97800737529,30.733228228006,合租,/权属核验/公寓/独立卫生间/精装/随时看房/,有,免费使用,民水,民电,有,集中供暖,2021-07-02 19:15:29,成都
高新西-高新西-龙湖时代天街,28.29㎡,西南,1室0厅1卫,低楼层（25层）,1000 元/月,CD2810273983499878400,2021-06-27,103.928587,30.76087,整租,/权属核验/精装/,有,免费使用,商水,商电,无,暂无数据,2021-07-02 19:15:32,成都
高新西-中海国际-橙郡三期,7.00㎡,北,4室1厅1卫,高楼层（17层）,700 元/月,CD2621508412521332736,2021-06-24,103.98277882284,30.723194515047,合租,/权属核验/公寓/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:15:41,成都
高新西-中海国际-保利香槟国际,45.00㎡,东南,1室1厅1卫,高楼层（9层）,1000 元/月,CD2791905730553184256,2021-06-30,103.982805,30.738955,整租,/权属核验/近地铁/随时看房/,有,暂无数据,商水,商电,有,暂无数据,2021-07-02 19:15:47,成都
高新西-中海国际-保利香槟国际,62.68㎡,东南,2室1厅1卫,高楼层（9层）,3200 元/月,CD2791232008552972288,2021-06-30,103.982805,30.738955,整租,/权属核验/近地铁/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:15:50,成都
高新西-中海国际-保利香槟国际,38.00㎡,西南,1室0厅1卫,高楼层（6层）,1400 元/月,CD2705596027259322368,2021-07-02,103.98154595761,30.741279073941,整租,/权属核验/公寓/月租/近地铁/精装/押一付一/随时看房/,有,免费使用,商水,商电,无,集中供暖,2021-07-02 19:15:52,成都
高新西-中海国际-保利香槟国际,44.52㎡,南,2室1厅2卫,中楼层（9层）,1800 元/月,CD2790597005506772992,2021-07-01,103.982805,30.738955,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,无,暂无数据,2021-07-02 19:15:56,成都
高新西-中海国际-保利香槟国际,18.00㎡,南,5室1厅2卫,中楼层（16层）,890 元/月,CD2819481621555068928,2021-06-29,103.98248572812,30.738183735623,合租,/权属核验/新上/公寓/独立卫生间/月租/近地铁/精装/,有,租用车位,民水,民电,有,集中供暖,2021-07-02 19:16:01,成都
高新西-中海国际-保利香槟国际,84.00㎡,东南,2室1厅1卫,高楼层（16层）,3500 元/月,CD2767354811979399168,2021-06-30,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:16:06,成都
高新西-中海国际-保利香槟国际,45.92㎡,东南,2室1厅2卫,中楼层（10层）,2200 元/月,CD2791199847410311168,2021-06-28,103.982805,30.738955,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:16:14,成都
高新西-中海国际-林庭叠院,138.09㎡,东南,3室2厅2卫,中楼层（8层）,4000 元/月,CD2530258732433285120,2021-06-30,103.978178,30.731136,整租,/权属核验/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:16:21,成都
高新西-中海国际-保利香槟国际,42.91㎡,西南,1室1厅1卫,高楼层（9层）,1300 元/月,CD2577592023204757504,2021-06-26,103.982805,30.738955,整租,/权属核验/近地铁/随时看房/,有,租用车位,商水,商电,无,暂无数据,2021-07-02 19:16:28,成都
高新西-中海国际-保利香槟国际,46.00㎡,东,1室1厅1卫,中楼层（9层）,2550 元/月,CD2602710517806546944,2021-06-27,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,商水,商电,有,暂无数据,2021-07-02 19:16:36,成都
高新西-中海国际-晨风社区,23.00㎡,西南,1室0厅1卫,高楼层（4层）,650 元/月,CD2763816588351111168,2021-06-29,103.97938362935,30.74445246263,整租,/公寓/近地铁/精装/随时看房/,无,免费使用,民水,民电,有,集中供暖,2021-07-02 19:16:45,成都
高新西-中海国际-新希望皇冠国际,84.14㎡,东南,1室1厅1卫,高楼层（7层）,2200 元/月,CD2793603858004721664,2021-06-30,103.979553,30.734687,整租,/权属核验/精装/随时看房/,有,租用车位,民水,民电,无,自采暖,2021-07-02 19:16:53,成都
高新西-中海国际-橙郡三期,87.82㎡,东南,3室1厅1卫,中楼层（17层）,2300 元/月,CD2605916365475299328,2021-06-27,103.983218,30.72348,整租,/权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:16:59,成都
高新西-中海国际-林庭叠院,121.00㎡,东南,3室2厅2卫,中楼层（9层）,4000 元/月,CD2593389839927738368,2021-06-27,103.978178,30.731136,整租,/权属核验/精装/双卫生间/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:03,成都
高新西-中海国际-橙郡一期,89.78㎡,西南,2室1厅1卫,中楼层（17层）,2200 元/月,CD2618824866027282432,2021-06-08,103.98703,30.724793,整租,/权属核验/随时看房/,有,租用车位,民水,民电,有,自采暖,2021-07-02 19:17:06,成都
高新西-中海国际-橙郡二期,79.90㎡,东南,2室1厅1卫,中楼层（17层）,2300 元/月,CD2611517791886647296,2021-06-27,103.985238,30.723716,整租,/权属核验/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:10,成都
高新西-高新西-龙城高新天地,36.63㎡,东南,1室1厅1卫,高楼层（19层）,1200 元/月,CD2770956316263858176,2021-06-01,103.970359,30.753756,整租,/权属核验/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:19,成都
高新西-中海国际-橙郡一期,84.01㎡,东南,2室1厅1卫,中楼层（17层）,2600 元/月,CD2772534883686555648,2021-06-30,103.98703,30.724793,整租,/权属核验/精装/随时看房/,有,暂无数据,民水,民电,无,自采暖,2021-07-02 19:17:27,成都
高新西-中海国际-保利香槟国际,52.31㎡,东南,1室1厅1卫,低楼层（6层）,1300 元/月,CD2634789325661020160,2021-06-08,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,民水,民电,无,暂无数据,2021-07-02 19:17:31,成都
高新西-中海国际-橙郡三期,87.13㎡,东南,3室2厅1卫,高楼层（17层）,2700 元/月,CD2796225964772687872,2021-07-01,103.983218,30.72348,整租,/权属核验/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:17:37,成都
高新西-高新西-龙湖时代天街,76.00㎡,东南,2室1厅1卫,高楼层（26层）,2300 元/月,CD2796466128187301888,2021-07-01,103.928587,30.76087,整租,/权属核验/精装/,有,免费使用,民水,民电,有,暂无数据,2021-07-02 19:17:40,成都
高新西-中海国际-保利香槟国际,46.70㎡,西南,1室1厅1卫,中楼层（9层）,1400 元/月,CD2775884823330562048,2021-06-27,103.982805,30.738955,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:17:46,成都
高新西-中海国际-保利香槟国际,45.83㎡,东南,1室1厅1卫,高楼层（6层）,1300 元/月,CD2797144776707940352,2021-06-23,103.982805,30.738955,整租,/权属核验/近地铁/精装/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:17:50,成都
高新西-中海国际-保利香槟国际,132.94㎡,东北,4室2厅2卫,低楼层（16层）,5000 元/月,CD2778903174873096192,2021-06-28,103.982805,30.738955,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:17:57,成都
高新西-高新西-龙城高新天地,38.57㎡,东南南,1室1厅1卫,低楼层（19层）,1200 元/月,CD2644806081180090368,2021-06-17,103.970359,30.753756,整租,/权属核验/精装/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:03,成都
高新西-中海国际-保利香槟国际,45.54㎡,东南,1室1厅1卫,中楼层（9层）,2000 元/月,CD2656482233267003392,2021-06-22,103.982805,30.738955,整租,/权属核验/近地铁/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:18:07,成都
高新西-中海国际-蓝岸A区,147.00㎡,南,3室2厅2卫,中楼层（5层）,3300 元/月,CD2778060345044893696,2021-07-01,103.98424,30.727696,整租,/权属核验/双卫生间/随时看房/,无,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:14,成都
高新西-中海国际-橙郡二期,88.45㎡,东南,3室1厅1卫,高楼层（17层）,2400 元/月,CD2779727909534048256,2021-06-27,103.985238,30.723716,整租,/权属核验/随时看房/,有,暂无数据,民水,民电,有,自采暖,2021-07-02 19:18:18,成都
高新西-中海国际-保利香槟国际,45.83㎡,东南,2室1厅2卫,中楼层（6层）,2400 元/月,CD2778954495513083904,2021-06-26,103.982805,30.738955,整租,/权属核验/近地铁/精装/双卫生间/随时看房/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:18:27,成都
高新西-中海国际-保利香槟国际,41.90㎡,东南,1室1厅1卫,低楼层（6层）,1500 元/月,CD2757097687416578048,2021-06-09,103.982805,30.738955,整租,/权属核验/近地铁/精装/,有,暂无数据,商水,商电,无,暂无数据,2021-07-02 19:18:31,成都
高新西-中海国际-保利香槟国际,85.00㎡,南,2室2厅1卫,高楼层（9层）,4200 元/月,CD2755143812832559104,2021-06-15,103.982805,30.738955,整租,/权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:18:37,成都
高新西-中海国际-保利香槟国际,85.37㎡,西南,2室1厅1卫,高楼层（9层）,3300 元/月,CD2784781516918489088,2021-06-27,103.982805,30.738955,整租,/权属核验/精装/随时看房/,有,暂无数据,民水,民电,有,暂无数据,2021-07-02 19:18:43,成都
